,numPhotos,price,propertyType,size,exterior,rooms,bathrooms,municipality,showAddress,distance,hasVideo,status,newDevelopment,hasPlan,has3DTour,has360,topNewDevelopment,floor,district,neighborhood,hasLift
73,-1.0,650.0,flat,-0.68,True,-1.0,0.0,Madrid,True,-0.00464070423882882,False,good,False,False,False,False,False,bj,Barajas,Casco Histórico de Barajas,True
74,0.3076923076923077,695.0,flat,1.32,True,1.0,0.0,Madrid,False,-0.21969189551239116,False,good,False,False,False,False,False,Desconocido,Villaverde,Los Rosales,False
75,-0.5384615384615384,750.0,flat,-0.08,True,-1.0,0.0,Madrid,False,-0.3015979332121328,False,good,False,False,False,False,False,Desconocido,Ciudad Lineal,Quintana,False
76,-0.15384615384615385,650.0,flat,0.32,True,0.0,0.0,Madrid,False,-0.2278250885082767,False,good,False,False,False,False,False,Desconocido,Latina,Águilas,True
77,-0.5384615384615384,666.0,flat,0.52,True,-1.0,1.0,Villanueva del Pardillo,False,0.5999904315376519,False,good,False,False,False,False,False,1,Los Llanos - Valle Pardo,Desconocido,True
78,-0.7692307692307693,750.0,flat,0.84,True,0.0,1.0,Alcalá de Henares,False,0.8446560137785858,False,good,False,False,False,False,False,Desconocido,Ensanche,Desconocido,True
79,-0.3076923076923077,630.0,flat,0.68,True,1.0,0.0,El Molar,False,1.1559659362740407,False,good,False,False,False,False,False,Desconocido,Desconocido,Desconocido,True
80,-0.15384615384615385,635.0,studio,-0.08,True,-2.0,0.0,Leganés,False,0.10558798201129078,False,good,False,False,False,False,False,2,Valdepelayo - Montepinos - Arroyo Culebro,Valdepelayo-Montepinos-Arroyo Culebro,True
81,-1.1538461538461537,725.0,flat,0.48,True,0.0,0.0,Collado Villalba,True,1.1276911300354033,True,good,False,False,False,False,False,1,Dehesa - El Soto,Desconocido,True
82,-0.3076923076923077,750.0,flat,-0.88,False,-1.0,0.0,Madrid,True,-0.5483685771696488,False,good,False,True,False,False,False,1,Centro,Lavapiés-Embajadores,False
83,-0.7692307692307693,690.0,flat,0.32,True,0.0,0.0,Madrid,True,-0.3634580422926036,False,good,False,False,False,False,False,3,Puente de Vallecas,San Diego,False
84,-0.07692307692307693,700.0,studio,-1.08,False,-2.0,0.0,Madrid,True,-0.5396612764328772,False,good,False,False,False,False,False,2,Centro,Lavapiés-Embajadores,True
85,1.0,730.0,flat,0.28,True,1.0,0.0,Parla,False,0.3786240551143431,True,good,False,True,False,True,False,1,Pintores-Ferial,Desconocido,False
86,-0.07692307692307693,750.0,flat,-0.24,True,-1.0,0.0,Madrid,False,-0.42507893981437184,False,good,False,False,False,False,False,1,Carabanchel,Opañel,True
